#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat               All_J.dat.csv
9.18819444444399948679e+01  -1.50044764188100004931e-01  5.89400383692999980667e+01  6.47551777777800006974e-03  9.87540038369299963961e+02  3.57320958286300010514e+05  5.33964539559799966639e+00  9.99999999999999954748e-07
9.18888888888899941776e+01  1.30006394884600001705e-01  6.00799584332499989614e+01  6.78204555555500000763e-03  9.87480014388499967026e+02  3.82558572822600021027e+05  8.04595656778699996892e+00  2.88618767297187019810e-03
9.18958333333300032564e+01  -1.50014388489200012344e-01  6.01802158273399996347e+01  7.08857333333300001360e-03  9.87559942446000036398e+02  4.07796187358999974094e+05  5.52591095857999992091e+00  1.87574461057450994107e-03
9.19027777777800025660e+01  -6.29980815347400024962e-01  6.02400191846500021597e+01  7.43782047619000012684e-03  9.87390015987199944902e+02  3.78343125054900010582e+05  8.40067491234900032282e+00  1.24069471096311008396e-02
9.19097222222199974340e+01  -8.50015987210499979199e-01  5.96599520383700010484e+01  7.78811809523799990218e-03  9.87399996802599957846e+02  3.48890062445099989418e+05  6.73483887413399973099e+00  3.45428059485415996435e-03
9.19166666666699967436e+01  -1.08000479616299993602e+00  5.89098944844100032014e+01  8.13841571428599967752e-03  9.87359947242199950779e+02  3.19437000201400020160e+05  8.92516395412600083148e+00  9.99999999999999954748e-07
9.19236111111100058224e+01  -1.15999999999999992006e+00  5.75900367705899967063e+01  8.24711814814800027451e-03  9.87210001598700046088e+02  3.55476010550900013186e+05  1.16806011448600006730e+01  9.52206956975117958797e-03
9.19305555555600051321e+01  -1.20997442046399994453e+00  5.64100639488399977495e+01  8.34363931216900063526e-03  9.87220044764199997189e+02  3.91515020900500006974e+05  1.04665105152999995397e+01  5.93669923100928996484e-03
9.19375000000000000000e+01  -1.23999999999999999112e+00  5.63699999999999974420e+01  8.44016047618999926128e-03  9.87129999999999995453e+02  4.27554031250000000000e+05  1.03043464362999994677e+01  2.64735561278907002847e-03
9.19444444444399948679e+01  -1.30000639488399993837e+00  5.55497378097600034152e+01  8.37956577777800026841e-03  9.87110063948799961508e+02  4.32583093740599986631e+05  9.44890193201899997177e+00  1.36832313084274004994e-02
9.19513888888899941776e+01  -1.27999840127899999764e+00  5.43299504396400010364e+01  8.30678105555599996523e-03  9.87179993605099980414e+02  4.37612156231299974024e+05  9.78037006578299994430e+00  2.24603129146477018332e-03
9.19583333333300032564e+01  -1.25998561151099996991e+00  5.32700335731399974293e+01  8.23554777777799930372e-03  9.87120019184700026926e+02  4.42641218721900018863e+05  1.01419525815400000113e+01  9.99999999999999954748e-07
9.19652777777800025660e+01  -1.31999680255800000417e+00  5.38699520383700019011e+01  8.19508481481500024313e-03  9.87070028776999947695e+02  4.14737260468700027559e+05  1.07352547510199993752e+01  9.99999999999999954748e-07
9.19722222222199974340e+01  -1.42999680255800010187e+00  5.43299264588300019341e+01  8.15462185185199944781e-03  9.86970038369300027625e+02  3.86833302031299972441e+05  7.58651240538199989061e+00  1.39210172180948997187e-03
9.19791666666699967436e+01  -1.53999520383699994852e+00  5.48899136690600002453e+01  8.12990043650800055242e-03  9.86920014388500021596e+02  3.58929343681199999992e+05  1.43396586424700007711e+01  6.36632688656773963742e-03
9.19861111111100058224e+01  -1.52000639488500000063e+00  5.56399856115099993303e+01  8.74533529100600046102e-03  9.86989982414100040842e+02  3.46612760370799980592e+05  8.42826435925899986046e+00  6.13407393995674034975e-03
9.19930555555600051321e+01  -1.70996802558000005057e+00  5.61099552358099984417e+01  9.36077014550299943418e-03  9.86899929656299946146e+02  3.34296177060400019400e+05  9.47895123165899988749e+00  2.48757154840514990365e-03
9.20000000000000000000e+01  -1.86000000000000009770e+00  5.69299999999999997158e+01  9.97620500000000014207e-03  9.86679999999999949978e+02  3.21979593750000000000e+05  2.14261145261900010084e+00  4.14120739422681963943e-03
9.20069444444399948679e+01  -1.93001918465200006381e+00  5.73899296562800032007e+01  1.05916398545000001868e-02  9.86590083133500002077e+02  3.13367000016000005417e+05  2.09034292441599989232e+00  3.54557907062717000274e-03
9.20138888888899941776e+01  -2.03999680255799997752e+00  5.73799760191799990139e+01  1.12070747089899995508e-02  9.86539999999999963620e+02  3.04754406282100011595e+05  5.13203334033999958308e+00  4.55686690188105997940e-03
9.20208333333300032564e+01  -2.08999520383700021497e+00  5.75400047961599980795e+01  1.18225095634899995956e-02  9.86469932853700015585e+02  2.96141812548100017011e+05  5.65800230378499957595e+00  2.36231152972726007183e-03
9.20277777777800025660e+01  -2.17999040767399998586e+00  5.86198848920800017481e+01  1.14863073015900006568e-02  9.86419980815300050381e+02  2.80412687529299990274e+05  3.52940365843400005730e+00  1.00193729090138007772e-03
9.20347222222199974340e+01  -2.23999680255800015516e+00  6.01600511590700008924e+01  1.11267041269800005809e-02  9.86169910471600019264e+02  2.64683562470700009726e+05  3.51510489888699995120e+00  3.64025030315506988032e-03
9.20416666666699967436e+01  -2.27999999999999980460e+00  6.14498896882500034167e+01  1.07671009523799994512e-02  9.85840019184700054211e+02  2.48954437467400013702e+05  2.03492755833900007545e+00  2.44028379184637982113e-03
9.20486111111100058224e+01  -2.37000959232699992540e+00  6.19399840127899992126e+01  1.06782383611099991605e-02  9.85869974420499943335e+02  2.43128833311599999433e+05  2.55009610022099986182e+00  5.64721057908009957393e-03
9.20555555555600051321e+01  -2.48999360511600009715e+00  6.20799872102300014376e+01  1.06030265555600005517e-02  9.85579987210199988112e+02  2.37303229155800014269e+05  2.83300264031400006459e+00  6.56441441170857974130e-03
9.20625000000000000000e+01  -2.45000000000000017764e+00  6.17299999999999968736e+01  1.05044488095199992084e-02  9.85450000000000045475e+02  2.31477625000000000000e+05  4.52170406994200035911e+00  7.29587129723154991651e-03
9.20694444444399948679e+01  -2.61000639488399999166e+00  6.23400703437200007784e+01  1.01047100529100004201e-02  9.85119948840899951392e+02  2.37150968739400006598e+05  5.72025147419000035143e+00  4.65578671369071966923e-03
9.20763888888899941776e+01  -2.73999840127900018416e+00  6.27599984012800007349e+01  9.70497129629599962486e-03  9.84999998401299990292e+02  2.42824312478900013957e+05  2.47498557008499986409e+00  3.08231277280297984167e-03
9.20833333333300032564e+01  -2.84999520383700000181e+00  6.34299999999999997158e+01  9.32353793650799941850e-03  9.84750052757799949177e+02  2.48497656218299991451e+05  4.16128331288200037363e+00  6.37830137724646004799e-03
9.20902777777800025660e+01  -2.86999360511599999057e+00  6.35000255795400008196e+01  9.30516161375699937808e-03  9.84839955235799948241e+02  2.44596937507299997378e+05  3.54227316306800021906e+00  2.09984353107583012268e-03
9.20972222222199974340e+01  -2.97999999999999998224e+00  6.41100735411699957922e+01  9.28678529100500013693e-03  9.84600025579499970263e+02  2.40696218742700002622e+05  4.18475977964499978867e+00  2.34974229400117988822e-03
9.21041666666699967436e+01  -3.10999999999999987566e+00  6.48799568345300059491e+01  9.25784253968199924434e-03  9.84390105515599998398e+02  2.36795499877199996263e+05  2.95579950571999994224e+00  4.45663310667005971299e-03
9.21111111111100058224e+01  -3.16999999999999992895e+00  6.57700143884899972591e+01  8.79919835978799913523e-03  9.84259999999999990905e+02  2.14813630126400006702e+05  4.62925097744200009231e+00  3.79246884429101016253e-03
9.21180555555600051321e+01  -3.22000000000000019540e+00  6.64299360511599985557e+01  8.34055417989400076084e-03  9.84179936051200002112e+02  1.92831760375699988799e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.21250000000000000000e+01  -3.24000000000000021316e+00  6.70400000000000062528e+01  7.88191000000000065173e-03  9.83909999999999968168e+02  1.70849890625000000000e+05  3.23747136672399982160e+00  9.99999999999999954748e-07
9.21319444444399948679e+01  -3.31000000000000005329e+00  6.78600319744199964589e+01  7.78618910052899983881e-03  9.83649948840900037794e+02  1.56349643256200011820e+05  3.81751939895200020914e+00  1.50876965021001004791e-03
9.21388888888899941776e+01  -3.30000159872099985137e+00  6.86199984012800001665e+01  7.69046820105799989326e-03  9.83460015987199994925e+02  1.41849395887399994535e+05  2.33315587103500021726e+00  1.17102009961150008502e-03
9.21458333333300032564e+01  -3.36999520383700001958e+00  6.96099808153499992613e+01  7.59474730158699994770e-03  9.83230014388499967026e+02  1.27349148518500005594e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.21527777777800025660e+01  -3.34000959232600003190e+00  7.02699520383699933745e+01  7.43374994709000008752e-03  9.83169987210200019945e+02  1.14111651066299993545e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.21597222222199974340e+01  -3.34999680255800003081e+00  7.08600255795399931458e+01  7.27114743386199965242e-03  9.82960028777000047739e+02  1.00874153621200006455e+05  2.50906382791300019974e+00  9.99999999999999954748e-07
9.21666666666699967436e+01  -3.35999040767400014573e+00  7.13899568345299968541e+01  7.10854492063500015275e-03  9.82889942445999963638e+02  8.76366562941099982709e+04  2.23204575060699994538e+00  9.99999999999999954748e-07
9.21736111111100058224e+01  -3.37000319744200016459e+00  7.17800047961600000690e+01  7.05783074074099996825e-03  9.82580014388499989764e+02  9.55290911752399988472e+04  2.49423758212800006362e+00  9.99999999999999954748e-07
9.21805555555600051321e+01  -3.39000000000000012434e+00  7.20399424460400013004e+01  7.01275798941800032615e-03  9.82520044764199951715e+02  1.03421526056400005473e+05  2.00000000000000000000e+00  1.78970041800171003957e-03
9.21875000000000000000e+01  -3.37999999999999989342e+00  7.23700000000000045475e+01  6.96768523809499981669e-03  9.82269999999999981810e+02  1.11313960937500000000e+05  2.00000000000000000000e+00  6.02336845818858025725e-03
9.21944444444399948679e+01  -3.39999360511599979517e+00  7.23700639488399986021e+01  6.98465300000000038905e-03  9.82030102318100034609e+02  1.05683677093799997238e+05  2.62434460386500001405e+00  9.39243846825735077821e-03
9.22013888888899941776e+01  -3.36999680255800004858e+00  7.26100047961599983637e+01  7.00643424999999962083e-03  9.82069979216600017935e+02  1.00053393250099994475e+05  2.00000000000000000000e+00  8.15676769040712956738e-03
9.22083333333300032564e+01  -3.39999520383699982418e+00  7.29799952038400050469e+01  7.02392031745999959741e-03  9.81680081534800024201e+02  9.44231094064700009767e+04  2.00000000000000000000e+00  3.38963261525466021465e-03
9.22152777777800025660e+01  -3.39999680255799985318e+00  7.31900095923300000322e+01  6.95621859788400024455e-03  9.81669980815300050381e+02  1.02489078110000002198e+05  2.00000000000000000000e+00  1.38523216669298007871e-03
9.22222222222199974340e+01  -3.36999360511599999057e+00  7.32099872102299968901e+01  6.88851687830699995624e-03  9.81380063948799943319e+02  1.10555046889999997802e+05  5.05282187011300010226e+00  9.99999999999999954748e-07
9.22291666666699967436e+01  -3.33999999999999985789e+00  7.31700335731400031136e+01  6.82181579365100012463e-03  9.81440033573099981368e+02  1.18621015603299994837e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.22361111111100058224e+01  -3.31000000000000005329e+00  7.34299904076700045152e+01  6.79580719576699989609e-03  9.81269993605100012246e+02  1.14729343735500006005e+05  7.38708302590400034404e+00  4.35766212706390981628e-05
9.22430555555600051321e+01  -3.26999360511599990176e+00  7.33600383692999997720e+01  6.76979859788399973564e-03  9.81110051159099953111e+02  1.10837671867800003383e+05  2.00000000000000000000e+00  3.62676544634324979702e-03
9.22500000000000000000e+01  -3.25000000000000000000e+00  7.33299999999999982947e+01  6.74379000000000037446e-03  9.81009999999999990905e+02  1.06946000000000000000e+05  2.02435387144800005288e+00  3.42234828849742990856e-03
9.22569444444399948679e+01  -3.25001918465199990393e+00  7.33399808153500032404e+01  6.72148841269800019493e-03  9.80899942445999954543e+02  1.17400541647200006992e+05  2.00000000000000000000e+00  2.11420101599267985099e-03
9.22638888888899941776e+01  -3.27000159872100004677e+00  7.32900047961600051849e+01  6.69918682539700008349e-03  9.80520006394899951374e+02  1.27855083294399999431e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.22708333333300032564e+01  -3.31999999999999984013e+00  7.34500239808200063862e+01  6.67688523809499990397e-03  9.80360047961600002964e+02  1.38309624941599991871e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.22777777777800025660e+01  -3.30000319744199988037e+00  7.34700095923300011691e+01  6.62547148148200006762e-03  9.80349958433300002980e+02  1.56053088508599990746e+05  2.53673379446600000264e+00  8.53237997478057037283e-04
9.22847222222199974340e+01  -3.31001278976799984122e+00  7.35399968025599974908e+01  6.57334185185200030321e-03  9.80279974420500025190e+02  1.73796552116400009254e+05  2.00000000000000000000e+00  3.88167328633481998473e-03
9.22916666666699967436e+01  -3.35000000000000008882e+00  7.36299856115099942144e+01  6.52121222222199967145e-03  9.80099990407700033757e+02  1.91540015652000001865e+05  2.86145659663199980471e+00  1.55091683155241010297e-03
9.22986111111100058224e+01  -3.27000000000000001776e+00  7.34799984012799995980e+01  6.51805880555599969489e-03  9.79790015987200035852e+02  1.96364135434600000735e+05  2.65569011430200019319e+00  9.99999999999999954748e-07
9.23055555555600051321e+01  -3.19001278976800017873e+00  7.33500319744200055538e+01  6.51737477777800024853e-03  9.79669980815300050381e+02  2.01188255217300000368e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.23125000000000000000e+01  -3.10999999999999987566e+00  7.33799999999999954525e+01  6.52238714285699981710e-03  9.79570000000000050022e+02  2.06012375000000000000e+05  2.51451836636999992436e+00  9.99999999999999954748e-07
9.23194444444399948679e+01  -2.98996802558000007721e+00  7.32800000000000011369e+01  6.60081968254000017032e-03  9.79319974420499988810e+02  2.12677994779200002085e+05  2.47214011668700006652e+00  2.50177264833295999805e-03
9.23263888888899941776e+01  -2.84999680255800003081e+00  7.29299952038399936782e+01  6.67925222222199958810e-03  9.79110009592300002623e+02  2.19343614558500004932e+05  2.00000000000000000000e+00  1.90823005301218005803e-03
9.23333333333300032564e+01  -2.74000479616299985608e+00  7.28999856115100044462e+01  6.75022174603199989068e-03  9.78879995203800035597e+02  2.26009234337700007018e+05  2.00000000000000000000e+00  4.11066744040022001312e-04
9.23402777777800025660e+01  -2.66000639488399981403e+00  7.26000191846499944859e+01  6.67317478836000014392e-03  9.78699993605099962224e+02  2.27438541663999989396e+05  3.81379958068200020094e+00  9.99999999999999954748e-07
9.23472222222199974340e+01  -2.53999680255799997752e+00  7.25499744204600034436e+01  6.59612783068800039715e-03  9.78380041566700015210e+02  2.28867848961000010604e+05  3.18962468852499991812e+00  4.02777775828092998028e-03
9.23541666666699967436e+01  -2.50000479616300008701e+00  7.23499999999999943157e+01  6.52211500000000020394e-03  9.78449976019199993971e+02  2.30297156488800013904e+05  2.74680614059100003388e+00  4.92341268218907026494e-03
9.23611111111100058224e+01  -2.51999520383699993076e+00  7.23900015987200049494e+01  6.57149000000000014371e-03  9.78209968025600005603e+02  2.73032302242600009777e+05  7.06664537929099978442e+00  3.52380321347401997620e-03
9.23680555555600051321e+01  -2.40001918465199981512e+00  7.23800063948799987656e+01  6.62086500000000008348e-03  9.77959968025600005603e+02  3.15767447996300004888e+05  4.49640424777200031770e+00  2.80979204718716018760e-03
9.23750000000000000000e+01  -2.33999999999999985789e+00  7.24699999999999988631e+01  6.67024000000000002325e-03  9.77669999999999959073e+02  3.58502593750000000000e+05  3.28601333491099989459e+00  3.78983826279470983889e-03
9.23819444444399948679e+01  -2.28998081534800013159e+00  7.23599808153499992613e+01  6.71717783068799968033e-03  9.77469993605099944034e+02  4.13026301981800002977e+05  5.80671055852099993189e+00  2.50033357355101005376e-03
9.23888888888899941776e+01  -2.15000479616299999819e+00  7.20500047961599960900e+01  6.76411566137600020476e-03  9.77230028777000029550e+02  4.67550010213500005193e+05  2.62171312471900019858e+00  9.99999999999999954748e-07
9.23958333333300032564e+01  -2.03000479616299989161e+00  7.17999808153499969876e+01  6.81105349206299979375e-03  9.77080033573099967725e+02  5.22073718445300008170e+05  2.26961619494300004263e+00  9.99999999999999954748e-07
